"Country Code","Country","Item Code","Item","Element Code","Element","Unit","Y1961","Y1961F","Y1962","Y1962F","Y1963","Y1963F","Y1964","Y1964F","Y1965","Y1965F","Y1966","Y1966F","Y1967","Y1967F","Y1968","Y1968F","Y1969","Y1969F","Y1970","Y1970F","Y1971","Y1971F","Y1972","Y1972F","Y1973","Y1973F","Y1974","Y1974F","Y1975","Y1975F","Y1976","Y1976F","Y1977","Y1977F","Y1978","Y1978F","Y1979","Y1979F","Y1980","Y1980F","Y1981","Y1981F","Y1982","Y1982F","Y1983","Y1983F","Y1984","Y1984F","Y1985","Y1985F","Y1986","Y1986F","Y1987","Y1987F","Y1988","Y1988F","Y1989","Y1989F","Y1990","Y1990F","Y1991","Y1991F","Y1992","Y1992F","Y1993","Y1993F","Y1994","Y1994F","Y1995","Y1995F","Y1996","Y1996F","Y1997","Y1997F","Y1998","Y1998F","Y1999","Y1999F","Y2000","Y2000F","Y2001","Y2001F","Y2002","Y2002F","Y2003","Y2003F","Y2004","Y2004F","Y2005","Y2005F","Y2006","Y2006F","Y2007","Y2007F","Y2008","Y2008F","Y2009","Y2009F","Y2010","Y2010F","Y2011","Y2011F","Y2012","Y2012F","Y2013","Y2013F"
"231","United States of America","558","Berries nes","5419","Yield","Hg/Ha","65685.45","Fc","69112.11","Fc","57755.66","Fc","65008.62","Fc","70297.71","Fc","92495.90","Fc","67153.58","Fc","64866.20","Fc","68364.62","Fc","75403.70","Fc","64893.28","Fc","64355.65","Fc","32231.25","Fc","65334.75","Fc","69354.84","Fc","79267.52","Fc","73333.33","Fc","64972.07","Fc","51727.85","Fc","78307.32","Fc","56310.16","Fc","61542.55","Fc","66266.30","Fc","60632.43","Fc","69461.14","Fc","66456.41","Fc","79271.65","Fc","81725.66","Fc","50916.67","Fc","70746.89","Fc","58597.56","Fc","95744.68","Fc","68632.48","Fc","78320.31","Fc","77145.59","Fc","61992.48","Fc","74246.58","Fc","73094.02","Fc","72856.22","Fc","76896.23","Fc","73157.04","Fc","76473.62","Fc","70522.66","Fc","82280.76","Fc","81627.52","Fc","67893.55","Fc","103338.79","Fc","75624.38","Fc","81901.15","Fc","83333.33","Fc","87167.84","Fc","88333.33","Fc","85114.94","Fc"
"231","United States of America","558","Berries nes","5510","Production","tonnes","13991.00","","15412.00","","12764.00","","15082.00","","18418.00","","22569.00","","19676.00","","18422.00","","18937.00","","20359.00","","16418.00","","15381.00","","5157.00","","15419.00","","12900.00","","12445.00","","11880.00","","11630.00","","8173.00","","16053.00","","10530.00","","11570.00","","12193.00","","11217.00","","13406.00","","12959.00","","20135.00","","18470.00","","12220.00","","17050.00","","9610.00","","22500.00","","16060.00","","20050.00","","20135.00","","16490.00","","21680.00","","21380.00","","22498.00","","24676.00","","22408.00","","23768.00","","21319.00","","24676.00","","24676.00","","21047.00","","31570.00","","22952.00","","24857.00","","25000.00","F","25915.00","Im","26500.00","F","26658.00","Im"
"231","United States of America","552","Blueberries","5312","Area harvested","Ha","223.00","","219.00","","247.00","","251.00","","254.00","","263.00","","263.00","","263.00","","13300.00","F","13300.00","F","17000.00","F","14000.00","F","18700.00","F","16000.00","F","14000.00","F","16300.00","F","10900.00","F","14670.00","","14850.00","","14830.00","","15980.00","","19700.00","","21700.00","F","21000.00","F","22400.00","F","22100.00","F","22200.00","F","21600.00","F","22300.00","F","26400.00","F","24800.00","F","13620.00","","14770.00","","15000.00","","15390.00","","15280.00","","15650.00","","14080.00","","15917.00","","16318.00","","16361.00","","16936.00","","16864.00","","17981.00","","19713.00","","22030.00","","21619.00","","24354.00","","25807.00","","28170.00","","29137.00","","31444.00","","31584.00",""
"231","United States of America","552","Blueberries","5419","Yield","Hg/Ha","61524.66","Fc","61506.85","Fc","78421.05","Fc","60557.77","Fc","66377.95","Fc","64638.78","Fc","64638.78","Fc","64638.78","Fc","23920.30","Fc","22601.50","Fc","23310.00","Fc","21960.00","Fc","24047.59","Fc","25271.88","Fc","25082.86","Fc","24950.92","Fc","25069.72","Fc","25442.40","Fc","28212.79","Fc","31275.12","Fc","33209.64","Fc","28020.30","Fc","28093.09","Fc","25931.43","Fc","30039.73","Fc","31112.22","Fc","30114.41","Fc","32012.96","Fc","31411.21","Fc","30280.30","Fc","28177.42","Fc","37665.20","Fc","52288.42","Fc","42520.00","Fc","48083.17","Fc","38435.86","Fc","49271.57","Fc","49321.73","Fc","69648.17","Fc","82391.22","Fc","74300.47","Fc","68135.92","Fc","72622.75","Fc","69322.06","Fc","68753.61","Fc","73834.77","Fc","76455.43","Fc","65000.82","Fc","64645.64","Fc","67066.38","Fc","67579.02","Fc","68282.66","Fc","75693.71","Fc"
"231","United States of America","552","Blueberries","5510","Production","tonnes","1372.00","","1347.00","","1937.00","","1520.00","","1686.00","","1700.00","F","1700.00","F","1700.00","F","31814.00","F","30060.00","","39627.00","","30744.00","","44969.00","","40435.00","","35116.00","","40670.00","","27326.00","","37324.00","","41896.00","","46381.00","","53069.00","","55200.00","","60962.00","","54456.00","","67289.00","","68758.00","","66854.00","","69148.00","","70047.00","","79940.00","","69880.00","","51300.00","","77230.00","","63780.00","","74000.00","","58730.00","","77110.00","","69445.00","","110859.00","","134446.00","","121563.00","","115395.00","","122471.00","","124648.00","","135534.00","","162658.00","","165289.00","","158303.00","","166831.00","","188926.00","","196905.00","","214708.00","","239071.00",""
"231","United States of America","89","Buckwheat","5312","Area harvested","Ha","18000.00","","16000.00","","18000.00","","20000.00","","8000.00","","13800.00","F","15500.00","F","15500.00","F","15540.00","","16800.00","F","15000.00","F","15400.00","F","16500.00","F","17800.00","F","19000.00","F","19900.00","F","22500.00","F","22824.00","","32000.00","F","45000.00","F","48000.00","F","52000.00","F","65000.00","F","73000.00","F","78000.00","F","92000.00","F","95000.00","F","108000.00","F","112000.00","F","95000.00","F","89765.00","Im","93000.00","F","85000.00","F","92000.00","F","82000.00","F","63000.00","F","80000.00","F","77225.00","Im","63000.00","F","65000.00","F","61263.00","Im","59486.00","Im","64203.00","Im","63059.00","Im","63087.00","Im","66000.00","F","68000.00","F","83000.00","F","78912.00","Im","78269.00","Im","77244.00","Im","78500.00","F","77500.00","F"
"231","United States of America","89","Buckwheat","5419","Yield","Hg/Ha","10886.67","Fc","11737.50","Fc","11995.00","Fc","11566.50","Fc","11875.00","Fc","11956.52","Fc","11935.48","Fc","11935.48","Fc","11911.84","Fc","11904.76","Fc","12000.00","Fc","12012.99","Fc","11515.15","Fc","10955.06","Fc","10526.32","Fc","10301.51","Fc","10222.22","Fc","10296.18","Fc","10000.00","Fc","10000.00","Fc","10000.00","Fc","10000.00","Fc","10000.00","Fc","10000.00","Fc","10000.00","Fc","10000.00","Fc","10000.00","Fc","10000.00","Fc","10000.00","Fc","12958.32","Fc","10583.19","Fc","10000.00","Fc","10000.00","Fc","10000.00","Fc","10000.00","Fc","10000.00","Fc","10000.00","Fc","10756.75","Fc","10000.00","Fc","10000.00","Fc","10063.66","Fc","9476.01","Fc","10290.17","Fc","11703.80","Fc","11019.39","Fc","10000.00","Fc","10000.00","Fc","10000.00","Fc","10930.91","Fc","10555.26","Fc","10299.05","Fc","10445.86","Fc","10451.61","Fc"
"231","United States of America","89","Buckwheat","5510","Production","tonnes","19596.00","","18780.00","","21591.00","","23133.00","","9500.00","F","16500.00","F","18500.00","F","18500.00","F","18511.00","","20000.00","F","18000.00","F","18500.00","F","19000.00","F","19500.00","F","20000.00","F","20500.00","F","23000.00","F","23500.00","","32000.00","F","45000.00","F","48000.00","F","52000.00","F","65000.00","F","73000.00","F","78000.00","F","92000.00","F","95000.00","","108000.00","F","112000.00","F","123104.00","Im","95000.00","F","93000.00","F","85000.00","F","92000.00","F","82000.00","F","63000.00","F","80000.00","F","83069.00","Im","63000.00","F","65000.00","F","61653.00","Im","56369.00","Im","66066.00","Im","73803.00","Im","69518.00","Im","66000.00","F","68000.00","F","83000.00","F","86258.00","Im","82615.00","Im","79554.00","Im","82000.00","F","81000.00","F"
"231","United States of America","89","Buckwheat","5525","Seed","tonnes","2000.00","","1000.00","","2000.00","","1000.00","","1000.00","","1000.00","","1000.00","*","1000.00","*","1000.00","","1000.00","*","1000.00","*","1200.00","F","500.00","F","1300.00","F","1700.00","F","1800.00","F","2500.00","F","2500.00","F","2800.00","F","2000.00","F","2000.00","F","2000.00","F","2500.00","F","2500.00","F","2500.00","F","2500.00","F","2500.00","F","2500.00","F","2500.00","F","2500.00","F","2500.00","F","2500.00","F","2500.00","F","2500.00","F","2600.00","F","2600.00","F","2600.00","F","2600.00","F","2600.00","F","2600.00","F","2600.00","F","2600.00","F","2600.00","F","2600.00","F","2600.00","F","2600.00","F","3200.00","F","3200.00","F","3200.00","F","3200.00","F","3200.00","F","3150.00","F","3200.00","F"
"231","United States of America","358","Cabbages and other brassicas","5312","Area harvested","Ha","72039.00","","67630.00","","67535.00","","65554.00","","64822.00","","63964.00","","66869.00","","63745.00","","61876.00","","68766.00","","68395.00","","68751.00","","74319.00","","65756.00","","64465.00","","63547.00","","68281.00","","69260.00","","68399.00","","71697.00","","71475.00","","70000.00","F","70000.00","F","70000.00","F","70000.00","F","70000.00","F","70000.00","F","70000.00","F","74000.00","F","76000.00","F","79000.00","F","81850.00","","83400.00","","87530.00","","88590.00","","87620.00","","86890.00","","89370.00","","93820.00","","109880.00","","105000.00","","83400.00","","83550.00","","30570.00","","29990.00","","29810.00","","27940.00","","26610.00","","26430.00","","26990.00","","24848.00","","25778.00","","24354.00",""
"231","United States of America","358","Cabbages and other brassicas","5419","Yield","Hg/Ha","170879.66","Fc","173739.46","Fc","176204.93","Fc","171156.60","Fc","181129.55","Fc","176425.33","Fc","190229.85","Fc","194777.94","Fc","188221.28","Fc","217923.97","Fc","165216.76","Fc","162783.09","Fc","161297.92","Fc","190294.42","Fc","195067.09","Fc","189765.06","Fc","182173.66","Fc","183511.41","Fc","186669.40","Fc","174316.92","Fc","190108.43","Fc","200000.00","Fc","200000.00","Fc","200000.00","Fc","200000.00","Fc","200000.00","Fc","200000.00","Fc","214285.71","Fc","216216.22","Fc","217105.26","Fc","215189.87","Fc","219376.91","Fc","219532.37","Fc","232297.50","Fc","214843.66","Fc","218021.00","Fc","241869.03","Fc","229707.96","Fc","230246.22","Fc","236502.55","Fc","237300.95","Fc","235942.45","Fc","237126.27","Fc","370543.02","Fc","367152.38","Fc","390838.64","Fc","326130.99","Fc","417895.53","Fc","385577.00","Fc","390533.53","Fc","452680.30","Fc","477945.92","Fc","509020.69","Fc"
"231","United States of America","358","Cabbages and other brassicas","5510","Production","tonnes","1231000.00","","1175000.00","","1190000.00","","1122000.00","","1174118.00","","1128487.00","","1272048.00","","1241612.00","","1164638.00","","1498576.00","","1130000.00","*","1119150.00","","1198750.00","","1251300.00","","1257500.00","","1205900.00","","1243900.00","","1271000.00","","1276800.00","","1249800.00","","1358800.00","","1400000.00","F","1400000.00","F","1400000.00","F","1400000.00","F","1400000.00","F","1400000.00","F","1500000.00","F","1600000.00","F","1650000.00","F","1700000.00","F","1795600.00","","1830900.00","","2033300.00","","1903300.00","","1910300.00","","2101600.00","","2052900.00","","2160170.00","","2598690.00","","2491660.00","","1967760.00","","1981190.00","","1132750.00","","1101090.00","","1165090.00","","911210.00","","1112020.00","","1019080.00","","1054050.00","","1124820.00","","1232049.00","","1239669.00",""
"231","United States of America","426","Carrots and turnips","5312","Area harvested","Ha","29934.00","","33726.00","","36895.00","","33388.00","","32245.00","","32245.00","","32896.00","","29218.00","","31970.00","","31391.00","","29271.00","","30675.00","","33912.00","","31788.00","","28409.00","","29704.00","","28125.00","","31068.00","","31590.00","","33100.00","","34135.00","","35146.00","","35370.00","","37935.00","","36340.00","","35050.00","","40310.00","","39480.00","","41240.00","","38400.00","","39660.00","","43260.00","","51460.00","","52030.00","","51600.00","","56400.00","","54120.00","","54990.00","","51310.00","","45309.00","","43682.00","","41319.00","","40934.00","","39400.62","","39485.60","","37620.00","","38093.47","","36280.00","","33400.00","","31810.00","","33868.00","","33633.00","","33558.00",""
"231","United States of America","426","Carrots and turnips","5419","Yield","Hg/Ha","239371.95","Fc","226055.27","Fc","221477.71","Fc","220287.53","Fc","245736.08","Fc","242163.13","Fc","241314.45","Fc","297166.81","Fc","260775.10","Fc","262348.44","Fc","292351.82","Fc","289898.29","Fc","298059.68","Fc","327107.71","Fc","303617.52","Fc","294381.56","Fc","310795.73","Fc","289434.47","Fc","317663.82","Fc","286241.69","Fc","290083.49","Fc","320093.32","Fc","296725.19","Fc","282259.13","Fc","284237.75","Fc","304624.82","Fc","323175.39","Fc","297188.45","Fc","318821.53","Fc","353645.83","Fc","326777.61","Fc","343830.33","Fc","342382.43","Fc","389775.13","Fc","363953.49","Fc","362234.04","Fc","418874.72","Fc","387034.01","Fc","378473.98","Fc","385620.52","Fc","392609.31","Fc","381051.57","Fc","408617.77","Fc","412288.20","Fc","421108.17","Fc","400139.82","Fc","380710.92","Fc","407574.42","Fc","397254.49","Fc","421785.60","Fc","383488.84","Fc","400225.97","Fc","384494.01","Fc"
"231","United States of America","426","Carrots and turnips","5510","Production","tonnes","716536.00","","762394.00","","817142.00","","735496.00","","792376.00","","780855.00","","793828.00","","868262.00","","833698.00","","823538.00","","855743.00","","889263.00","","1010780.00","","1039810.00","","862547.00","","874431.00","","874113.00","","899215.00","","1003500.00","","947460.00","","990200.00","","1125000.00","","1049517.00","","1070750.00","","1032920.00","","1067710.00","","1302720.00","","1173300.00","","1314820.00","","1358000.00","","1296000.00","","1487410.00","","1761900.00","","2028000.00","","1878000.00","","2043000.00","","2266950.00","","2128300.00","","1941950.00","","1747208.00","","1714996.00","","1574467.00","","1672636.00","","1624441.00","","1662771.00","","1505326.00","","1450260.00","","1478680.00","","1326830.00","","1341700.00","","1298800.00","","1346080.00","","1290285.00",""
"231","United States of America","265","Castor oil seed","5312","Area harvested","Ha","12000.00","F","16000.00","F","30000.00","F","28000.00","F","27000.00","F","23000.00","F","14200.00","F","42000.00","F","19600.00","F","9000.00","F","4000.00","F","4000.00","F","6000.00","F","800.00","F",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M"
"231","United States of America","265","Castor oil seed","5419","Yield","Hg/Ha","9827.50","Fc","9638.75","Fc","9676.67","Fc","9719.64","Fc","9407.78","Fc","9466.09","Fc","9583.10","Fc","9750.00","Fc","9987.24","Fc","9244.44","Fc","6500.00","Fc","10770.00","Fc","7681.67","Fc","6575.00","Fc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"231","United States of America","265","Castor oil seed","5510","Production","tonnes","11793.00","","15422.00","","29030.00","","27215.00","","25401.00","","21772.00","","13608.00","","40950.00","","19575.00","","8320.00","","2600.00","","4308.00","","4609.00","","526.00","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M"
"231","United States of America","393","Cauliflowers and broccoli","5312","Area harvested","Ha","11506.00","","10873.00","","11256.00","","10708.00","","10036.00","","10501.00","","10623.00","","11068.00","","11048.00","","9737.00","","10101.00","","11363.00","","12861.00","","13039.00","","12950.00","","13597.00","","15119.00","","16774.00","","17300.00","","17531.00","","18704.00","","20800.00","","22096.00","","24605.00","","24767.00","","27437.00","","26750.00","","25414.00","","27397.00","","26627.00","","22700.00","","22380.00","","24500.00","","23800.00","","21590.00","","19500.00","","17604.00","","17890.00","","18780.00","","17466.00","","17017.00","","16592.00","","15718.00","","15107.00","","16742.00","","15925.00","","15305.00","","14850.00","","15620.00","","15560.00","","14740.00","","14600.00","","14092.00",""
